name,category,city,phone,rating,reviews_count,website,instagram,facebook,digital_presence,instagram_followers,facebook_followers,opportunity_score,estimated_ltv,recommended_pitch,tier
GOLDEN CUP BRIDAL RENTAL JEWELLERY CALICUT,Bridal Shop,Kozhikode,917558093998.0,4.8,408.0,,,,none,,,100,195000,"You have 408 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Belledonna,Beauty Parlour,Kozhikode,919846224871.0,5.0,896.0,,,,none,,,100,195000,"You have 896 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
OLE Beauty Parlour - Best Beauty Salon | Calicut,Beauty Parlour,Kozhikode,919447030587.0,4.5,228.0,,,,none,,,100,195000,"You have 228 happy clients with a 4.5 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Elista Hair. Skin. Spa,Wellness Center,Thrissur,919072232223.0,4.5,247.0,,,,none,,,100,195000,"You have 247 happy clients with a 4.5 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Lulu Beauty Parlour,Beauty Parlour,Thrissur,918590421521.0,4.7,218.0,,,,none,,,100,195000,"You have 218 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
City Collections Thrissur | Cosmetics | Salon Furniture | Salon Equipment,Beauty Products Wholesaler,Thrissur,919605351230.0,4.9,495.0,,,,none,,,100,195000,"You have 495 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
LARRAA,Boutique,Thrissur,919544965773.0,4.8,204.0,,,,none,,,100,195000,"You have 204 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Hippie Nation Unisex Salon,Beauty Parlour,Thrissur,918139888823.0,4.7,282.0,,,,none,,,100,195000,"You have 282 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
"FIA BRIDAL STUDIO, Ladies Beauty Parlour&bridal Make-up, In Thirssur, Poonkunnam. ഫിയ ബ്രൈഡൽ സ്റ്റുഡിയോ,",Beauty Parlour,Thrissur,919744468899.0,5.0,287.0,,,,none,,,100,195000,"You have 287 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Shali's Unisex Beauty Salon,Beauty Parlour,Thrissur,918590916445.0,4.8,273.0,,,,none,,,100,195000,"You have 273 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Naturals,Beauty Parlour,Thrissur,917592002200.0,4.7,2946.0,,,,none,,,100,195000,"You have 2946 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Pride Kitchen Caterers & Events,Catering Food And Drink Supplier,Thrissur,918138002333.0,4.9,378.0,,,,none,,,100,195000,"You have 378 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Foodwey Caterers,Caterer,Kozhikode,918589801000.0,4.8,1712.0,,,,none,,,100,390000,"You have 1712 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Josettan's CINEMA COMPANY RESTAURANT & CATERERS,Restaurant,Thrissur,919061438882.0,4.5,5574.0,,,,none,,,100,195000,"You have 5574 happy clients with a 4.5 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Durbar Hall Ground,Event Venue,Kochi,914712321132.0,4.5,6829.0,,,,none,,,100,195000,"You have 6829 happy clients with a 4.5 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Vallakkadavu Convention Centre,Convention Center,Thiruvananthapuram,914712082222.0,4.5,343.0,,,,none,,,100,195000,"You have 343 happy clients with a 4.5 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Rao's SQUARE - Mini Hall (A/C),Wedding Venue,Thiruvananthapuram,917356528233.0,5.0,213.0,,,,none,,,100,1170000,"You have 213 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Ayna Beauty Parlour,Beauty Parlour,Kochi,918848786460.0,4.8,453.0,,,,none,,,100,195000,"You have 453 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
"Lechus Beauty Parlor,love Dale, Eranat Temple Road,palluruthy, Kochi-682006",Beauty Parlour,Kochi,919446092839.0,4.9,421.0,,,,none,,,100,195000,"You have 421 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
ചിന്താമണി കല്യാണക്കത്തുകൾ Chinthaamani Wedding Cards,Invitation Printing Service,Thiruvananthapuram,919895078041.0,4.7,339.0,,,,none,,,100,195000,"You have 339 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Rans Beauty Salon And Bridal Makeover Studio,Beauty Parlour,Kochi,914844012220.0,4.9,539.0,,,,none,,,100,195000,"You have 539 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
"Panache Hair Skin Makeup- Beauty Parlour Kochi, Bridal Makeup Kochi, Microblading Kochi, Hair Extensions Kochi",Beauty Parlour,Kochi,917558050777.0,4.6,523.0,,,,none,,,100,195000,"You have 523 happy clients with a 4.6 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Rehash Henna Studio / MEHNDI Designer Kochi,Mehndi Designer,Kochi,917025018171.0,5.0,255.0,,,,none,,,100,195000,"You have 255 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Lavandis Convention Centre,Convention Center,Kozhikode,917510555111.0,4.5,589.0,,,,none,,,100,195000,"You have 589 happy clients with a 4.5 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Blush Women Salon,Beauty Parlour,Kozhikode,916235862229.0,4.8,275.0,,,,none,,,100,195000,"You have 275 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Subhaghosh Beauty Academy,Beauty School,Kochi,919846252514.0,4.7,225.0,,,,none,,,100,195000,"You have 225 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Wedding Charms Bridal Jewellery Rentals,Jewelry Store,Thrissur,919567896663.0,4.8,293.0,,,,none,,,100,195000,"You have 293 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Sruthi Lakshmi’s Beauty Zone,Beauty Parlour,Thrissur,918921584399.0,4.7,274.0,,,,none,,,100,195000,"You have 274 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Tres Beau By Aadharsh,Beauty Parlour,Thrissur,916238662847.0,4.9,852.0,,,,none,,,100,195000,"You have 852 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
GOLDEN CUP BRIDAL RENTAL JEWELLERY THRISSUR,Bridal Shop,Thrissur,917994323998.0,4.9,394.0,,,,none,,,100,195000,"You have 394 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Remikas Makeover,Beauty Parlour,Thrissur,917025746886.0,4.9,213.0,,,,none,,,100,195000,"You have 213 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Naturals,Beauty Parlour,Thrissur,917559011658.0,4.8,655.0,,,,none,,,100,195000,"You have 655 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Shamy's Newlook Beauty Spa & Makeup Studio,Beauty Parlour,Thrissur,919447380778.0,4.8,224.0,,,,none,,,100,195000,"You have 224 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Yellow Paris Make Over & Makeup Studio,Make-up Artist,Thrissur,918606320632.0,4.7,277.0,,,,none,,,100,195000,"You have 277 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
The Makeover Bridal & Designing Studio,Make-up Artist,Thiruvananthapuram,918086145731.0,4.9,716.0,,,,none,,,100,195000,"You have 716 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Pink Makeovers Salon By Jaylaxmi,Beauty Parlour,Thiruvananthapuram,918891311383.0,4.7,275.0,,,,none,,,100,195000,"You have 275 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Dewdrops Bridal Makeover Studio,Beauty Parlour,Thiruvananthapuram,919496254087.0,4.7,211.0,,,,none,,,100,195000,"You have 211 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Swasti Saree Draping & Mehndi Studio,Stylist,Thiruvananthapuram,917012159920.0,4.9,337.0,,,,none,,,100,195000,"You have 337 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Stay In Style Family Salon|bride&groom Makeover Studio-trivandrum,Beauty Parlour,Thiruvananthapuram,919061687603.0,4.6,211.0,,,,none,,,100,195000,"You have 211 happy clients with a 4.6 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Urban Rituals | Unisex Salon | Fashion,Beauty Parlour,Kozhikode,918089001123.0,4.5,363.0,,,,none,,,100,195000,"You have 363 happy clients with a 4.5 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
ADONIS BEAUTY LOUNGE,Beauty Parlour,Kozhikode,919895888157.0,4.9,676.0,,,,none,,,100,195000,"You have 676 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Aadityaa Beauty Clinic And Bridal Make Up Studio,Beauty Parlour,Kozhikode,919656032406.0,4.7,382.0,,,,none,,,100,195000,"You have 382 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
IMAC Institute Of Makeup & Cosmetology PVT.LTD,Training Center,Kozhikode,919387262626.0,4.8,607.0,,,,none,,,100,195000,"You have 607 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
FLAUNT Styling Lounge & SPA,Beauty Parlour,Kochi,919526892929.0,4.5,1099.0,,,,none,,,100,195000,"You have 1099 happy clients with a 4.5 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Collab Hair Makeup Studio,Beauty Parlour,Kozhikode,919961993029.0,4.7,472.0,,,,none,,,100,195000,"You have 472 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Dora Bridal And Beauty Salon,Beauty Parlour,Kozhikode,919895228228.0,4.7,295.0,,,,none,,,100,195000,"You have 295 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Etc Makeover Studio,Health Spa,Kozhikode,919048636503.0,5.0,262.0,,,,none,,,100,195000,"You have 262 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Era Makeovers Family Beauty Parlour Kottakkal,Beauty Parlour,Kottakkal,917025122122.0,4.8,411.0,,,,none,,,98,195000,"You have 411 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
𝐒𝐮𝐢𝐭𝐛𝐚𝐞 | 𝐓𝐡𝐞 𝐏𝐫𝐞𝐦𝐢𝐮𝐦 𝐒𝐮𝐢𝐭 𝐑𝐞𝐧𝐭𝐚𝐥𝐬,Wedding Dress Rental Service,Kattappana,919961336914.0,4.9,471.0,,,,none,,,98,195000,"You have 471 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Hollywood Beauty Salon And Makeup Studio,Beauty Parlour,Palakkad,919961470907.0,5.0,241.0,,,,none,,,98,195000,"You have 241 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Sefora Beauty Lounge,Beauty Parlour,Pandalam,919446180441.0,4.7,227.0,,,,none,,,98,195000,"You have 227 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Olivia Beauty Parlour,Beauty Parlour,Edayaranmula,918590238017.0,4.8,269.0,,,,none,,,98,195000,"You have 269 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Soundharya Beauty Care Pandalam,Beauty Parlour,Pandalam,919947121093.0,4.9,219.0,,,,none,,,98,195000,"You have 219 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Doyt House- Boutique & Salon,Beauty Parlour,Thiruvalla,919656207211.0,4.5,290.0,,,,none,,,98,195000,"You have 290 happy clients with a 4.5 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Anitha's Angel Unisex Salon,Beauty Parlour,Pathanamthitta,919496241000.0,4.7,725.0,,,,none,,,98,195000,"You have 725 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
A To Z Events & Caters Thiruvanthapuram,Event Management Company,Malayinkeezh,918848780714.0,4.9,409.0,,,,none,,,98,1560000,"You have 409 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Clair Unisex Beauty Spa And Salon,Beauty Parlour,Pandalam,917909298948.0,4.8,1571.0,,,,none,,,98,195000,"You have 1571 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
JOANDGUY BRIDAL MAKE-UP STUDIO & UNISEX FAMILY SALON,Beauty Parlour,Ranni,918848201892.0,4.7,809.0,,,,none,,,98,195000,"You have 809 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Odine - The Outdoor Kitchen,Caterer,Malappuram,918089916765.0,4.7,264.0,,,,none,,,98,390000,"You have 264 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
"Neha Beauty Parlour (A/C), Ladies And Kids",Beauty Parlour,,918848933937.0,4.7,218.0,,,,none,,,98,195000,"You have 218 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Catleen Beauty Parlour Palakkad,Beauty Parlour,Palakkad,919744764470.0,4.5,205.0,,,,none,,,98,195000,"You have 205 happy clients with a 4.5 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
OLEY Makeup Studio & Accademy,Beauty Parlour,Konni,919961508520.0,4.7,523.0,,,,none,,,98,195000,"You have 523 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Labelle Salon,Beauty Parlour,Palakkad,917591999911.0,4.7,247.0,,,,none,,,98,195000,"You have 247 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Bethsheba Makeup Studio ( ബെത്ഷേബാ മേക്കപ്പ് സ്റ്റുഡിയോ ),Beauty Parlour,Mallappally,918848153139.0,4.9,661.0,,,,none,,,98,195000,"You have 661 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
IMAGECAFE Wedding&modeling,Wedding Photographer,,919995209144.0,5.0,291.0,,,,none,,,98,585000,"You have 291 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Laksh Unisex Salon,Beauty Parlour,Kozhencherry,916282175286.0,4.7,504.0,,,,none,,,98,195000,"You have 504 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Blue Pink Family Salon &makeup Studio,Beauty Parlour,Pathanamthitta,918943270272.0,4.7,343.0,,,,none,,,98,195000,"You have 343 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
"Essensuals Hairdressing By Toni&guy, Kattapana",Beauty Parlour,Kattappana,919074409074.0,4.7,381.0,,,,none,,,98,195000,"You have 381 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Heavenly Brides & Beauty (ladies Makeup Studio And Spa),Beauty Parlour,Erattupetta,918848710564.0,4.7,260.0,,,,none,,,98,195000,"You have 260 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
BE TO BE EVENTS,Event Management Company,Kattappana,919605091284.0,4.9,387.0,,,,none,,,98,1560000,"You have 387 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Haritha Beauty Parlour,Beauty Parlour,Muttom,918075065906.0,4.5,386.0,,,,none,,,98,195000,"You have 386 happy clients with a 4.5 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Radhas Bridal Studio,Beauty Parlour,Manjeri,919744884497.0,4.9,986.0,,,,none,,,98,195000,"You have 986 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Le Belleza Unisex Salon,Beauty Parlour,Kollam,917907137741.0,4.8,881.0,,,,none,,,98,195000,"You have 881 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
De Jawed Habib Hair And Beauty Salon Kollam,Beauty Parlour,Kollam,917994995373.0,4.5,208.0,,,,none,,,98,195000,"You have 208 happy clients with a 4.5 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
NATURALS Chandanathop,Beauty Parlour,Kollam,918547332644.0,4.7,268.0,,,,none,,,98,195000,"You have 268 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
BLUBY SIGNATURE SALON,Beauty Parlour,Palakkad,918086353353.0,4.7,499.0,,,,none,,,98,195000,"You have 499 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Hair & Care Spa Beauty Parlour,Beauty Parlour,,919847104344.0,4.9,263.0,,,,none,,,98,195000,"You have 263 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Dezert Hair And Beauty Salon,Beauty Parlour,Palathara,919745960111.0,4.7,1426.0,,,,none,,,98,195000,"You have 1426 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Regal's Lovely Lady Beauty Parlour,Beauty Parlour,Kottakkal,919495885886.0,4.7,662.0,,,,none,,,98,195000,"You have 662 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
CZARO,Beauty Parlour,Thaikkad,918089695393.0,4.8,594.0,,,,none,,,98,195000,"You have 594 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Pink Hair And Bridal Makeovers Studio,Beauty Parlour,Puthukkad,919567365875.0,4.9,639.0,,,,none,,,98,195000,"You have 639 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Scentral Professional Beauty Clinic,Beauty Parlour,Alappuzha,919946804004.0,4.7,341.0,,,,none,,,98,195000,"You have 341 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
MEHNDI BRIDAL MAKEUP STUDIO,Beauty Parlour,Cherthala,919074103342.0,4.8,517.0,,,,none,,,98,195000,"You have 517 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Glaze Makeup Studio And Beauty Salon,Make-up Artist,Kothamangalam,919495444308.0,4.8,444.0,,,,none,,,98,195000,"You have 444 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Mint Bridal Studio,Beauty Parlour,Ettumanoor,919544829586.0,4.7,204.0,,,,none,,,98,195000,"You have 204 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Shobitha Haircare & Bridal Makeup,Make-up Artist,Kanhangad,918075340778.0,4.9,280.0,,,,none,,,98,195000,"You have 280 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Glamfort The Gents Beauty Parlour & Family Salon,Beauty Parlour,,919744446868.0,4.6,269.0,,,,none,,,98,195000,"You have 269 happy clients with a 4.6 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
STYLX Gents Beauty Parlour,Beauty Parlour,Kollam,919633005033.0,5.0,5858.0,,,,none,,,98,195000,"You have 5858 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Achoos Beauty Parlour,Beauty Parlour,Kannur,918281359906.0,5.0,239.0,,,,none,,,98,195000,"You have 239 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Magnet Family Salon,Beauty Parlour,Kannur,917012838193.0,4.8,377.0,,,,none,,,98,195000,"You have 377 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
TAIMA BRIDAL RENTAL JEWELLERY & WEDDING DRESS,Jewelry Store,Vandanam,919605088818.0,5.0,280.0,,,,none,,,98,195000,"You have 280 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
"Jo & Jay Cake House,kumbazha",Takeout Restaurant,Pathanamthitta,919497751912.0,4.9,243.0,,,,none,,,98,195000,"You have 243 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
ORANGE WEDDING STORE,Clothing Store,Pathanamthitta,919895799201.0,4.7,1147.0,,,,none,,,98,195000,"You have 1147 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
MAHARANI SILKS,Clothing Store,Kalpetta,914936202000.0,4.9,2076.0,,,,none,,,98,195000,"You have 2076 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
LAS Beauty Parlour,Beauty Parlour,Near Puzhathi,917356210703.0,5.0,206.0,,,,none,,,98,195000,"You have 206 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
"Ashtamudi Wellness, Dental Care,bridal Makeup & Beauty Salon In Kottiyam,best Bridal Studio In Kottiyam",Beauty Parlour,Kottiyam,914742534411.0,4.7,1497.0,,,,none,,,98,195000,"You have 1497 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Skin Sense Clinic,Dermatologist,Kannur,917356357776.0,4.7,684.0,,,,none,,,98,195000,"You have 684 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Wasava Cliff House,Event Venue,Kannur,919037386205.0,4.9,1379.0,,,,none,,,98,195000,"You have 1379 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Dain's Bridal Studio,Beauty Parlour,Kothamangalam,918921122476.0,4.8,356.0,,,,none,,,98,195000,"You have 356 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Achus Bridal Villa,Store,Muvattupuzha,919447820476.0,4.7,216.0,,,,none,,,98,195000,"You have 216 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Meghana Beauty Parlour,Beauty Parlour,Nedumkandam,919447824756.0,4.8,242.0,,,,none,,,98,195000,"You have 242 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
D Salon,Beauty Parlour,Neriamangalam,917306149154.0,4.9,505.0,,,,none,,,98,195000,"You have 505 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
